Location,RowID,Date,Time,Cage,PIT,FL,Wt,Photo,ID,Camera,Cohort,Specimen,Comment,Region,Report_type,Report_ID,lat,long
BCGR,304,03/05/19,1899-12-30 12:10:00,2,NA,49,1.53701755,221,BCGR19_CABAP1_001,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,605,04/02/19,1899-12-30 13:00:00,1,NA,67,3.26,580,BCGR_PLA_001_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,365,02/24/20,1899-12-30 11:00:00,34,4197,54,1.48,391,BCGR4197_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,366,02/24/20,1899-12-30 11:00:00,34,3624,55,1.57,392,BCGR3624_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,367,02/24/20,1899-12-30 11:00:00,36,NA,57,1.79,393,BCGR_01_20200224,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,361,02/24/20,1899-12-30 11:00:00,35,3914,52,1.38,387,BCGR3914_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,608,03/08/21,1899-12-30 10:45:00,NA,7755,59,2.078596135,1872,BCGR7755P20210308,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,832,03/22/21,1899-12-30 11:00:00,NA,7755,59,2,2162,BCGR7755P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,46,02/08/21,1899-12-30 12:00:00,NA,7807,64,2.23,1207,BCGR7807P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,64,02/10/20,1899-12-30 14:12:00,36,NA,51,1.44,148,BCGR_ISOSTOCK-04,NA,ISO,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,110,02/20/19,1899-12-30 10:30:00,2,4449,50,1.48,975,4449_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,614,03/08/21,1899-12-30 10:45:00,NA,7888,63,2.441076238,1878,BCGR7888P20210308,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,837,03/22/21,1899-12-30 11:00:00,NA,7888,64,2.32,2167,BCGR7888P20210322,Nikon,PIT,YES,Changed FL from 74 to 64. Proof in the photo,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,447,03/19/19,1899-12-30 13:30:00,1,4240,59,2.32,392,4240_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,836,03/22/21,1899-12-30 11:00:00,NA,8090,68,3.03,2166,BCGR8090P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,613,03/08/21,1899-12-30 10:45:00,NA,8090,66,2.976549825,1877,BCGR8090P20210308,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,362,02/24/20,1899-12-30 11:00:00,34,3566,53,1.44,388,BCGR3566_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,42,02/08/21,1899-12-30 12:00:00,NA,8080,55,1.66,1202,BCGR8080P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,831,03/22/21,1899-12-30 11:00:00,NA,7876,64,2.42,2161,BCGR7876P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,47,02/08/21,1899-12-30 12:00:00,NA,7755,53,1.63,1208,BCGR7755P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,611,04/02/19,1899-12-30 13:00:00,2,NA,70,3.69,586,BCGR_PLA_004_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,363,02/24/20,1899-12-30 11:00:00,34,4479,53,1.49,389,BCGR4479_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,50,02/08/21,1899-12-30 12:00:00,NA,7946,57,1.86,1211,BCGR7946P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,723,03/10/20,1899-12-30 13:45:00,34,NA,56,1.51,813,BCGR_06_20200310,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,55,02/08/21,1899-12-30 12:00:00,NA,NA,53,1.27,1217,BCGR05IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,301,03/05/19,1899-12-30 12:10:00,2,4449,58,2.124958932,218,4449_20190305,Knaggs Pana TS5,PIT,YES,Mishandle mortality,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,106,02/20/19,1899-12-30 10:30:00,2,3970,49,1.39,969,3970_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,451,03/19/19,1899-12-30 13:30:00,2,NA,67,3.18,397,BCGR_PLA_004_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,721,03/10/20,1899-12-30 13:45:00,34,NA,59,1.98,810,BCGR_04_20200310,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,44,02/08/21,1899-12-30 12:00:00,NA,7888,58,1.67,1205,BCGR7888P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,790,03/16/20,1899-12-30 12:20:00,34,4197,53,1.37,895,BCGR4197_20200316,NA,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,720,03/10/20,1899-12-30 13:45:00,36,3599,54,1.44,809,BCGR3599_20200310,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,41,02/08/21,1899-12-30 12:00:00,NA,8090,59,2.12,1201,BCGR8090P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,471,02/23/21,1899-12-30 10:30:00,NA,7888,63,2.24,1704,BCGR7888P20210223,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,603,04/02/19,1899-12-30 13:00:00,1,4240,64,2.79,578,4240_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,829,03/22/21,1899-12-30 11:00:00,NA,5734,55,1.45,2159,BCGR5734P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,56,02/08/21,1899-12-30 12:00:00,NA,NA,60,2.37,1219,BCGR06IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,357,02/24/20,1899-12-30 11:00:00,35,4191,58,1.78,383,BCGR4191_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,60,02/08/21,1899-12-30 12:00:00,NA,NA,54,1.34,1223,BCGR10IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,296,03/05/19,1899-12-30 12:10:00,1,4240,53,1.593503307,212,4240_20190305,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,469,02/23/21,1899-12-30 10:30:00,NA,5734,54,1.54,1702,BCGR5734P20210223,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,608,04/02/19,1899-12-30 13:00:00,2,4332,69,3.55,583,4332_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,472,02/23/21,1899-12-30 10:30:00,NA,6568,58,2.05,1705,BCGR6568P20210223,Nikon,PLAW2,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,617,03/08/21,1899-12-30 10:45:00,NA,NA,63,2.098634933,1881,BCGR06I20210308,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,358,02/24/20,1899-12-30 11:00:00,35,4434,50,1.05,384,BCGR4434_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,448,03/19/19,1899-12-30 13:30:00,1,NA,55,1.85,393,BCGR_PLA_002_20190319,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,108,02/20/19,1899-12-30 10:30:00,2,4332,50,1.54,972,4332_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,300,03/05/19,1899-12-30 12:10:00,2,3970,55,1.782427366,217,3970_20190305,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,722,03/10/20,1899-12-30 13:45:00,34,NA,53,1.43,812,BCGR_05_20200310,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,359,02/24/20,1899-12-30 11:00:00,35,3576,56,1.76,385,BCGR3576_20200224,NA,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,453,03/19/19,1899-12-30 13:30:00,2,3970,62,2.71,399,3970_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,368,02/24/20,1899-12-30 11:00:00,36,NA,50,1.15,394,BCGR_02_20200224,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,607,04/02/19,1899-12-30 13:00:00,2,3970,66,3.07,582,3970_20190402,Knaggs Pana TS5,PIT,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,49,02/08/21,1899-12-30 12:00:00,NA,5734,50,1.13,1210,BCGR5734P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,474,02/23/21,1899-12-30 10:30:00,NA,8090,65,2.82,1707,BCGR8090P20210223,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,101,02/20/19,1899-12-30 10:30:00,1,4240,48,1.21,962,4240_20190220,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,610,04/02/19,1899-12-30 13:00:00,2,NA,62,2.41,585,BCGR_PLA_003_20190402,Knaggs Pana TS5,placebo_c2,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,455,03/19/19,1899-12-30 13:30:00,2,NA,58,2.26,401,BCGR_PLA_003_20190319,Knaggs Pana TS5,placebo_c2,NA,Photo not written on datasheet,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,606,04/02/19,1899-12-30 13:00:00,1,NA,61,2.36,581,BCGR_PLA_002_20190402,Knaggs Pana TS5,placebo,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,609,03/08/21,1899-12-30 10:45:00,NA,5734,54,1.505272523,1873,BCGR5734P20210308,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,454,03/19/19,1899-12-30 13:30:00,2,4332,65,3.22,400,4332_20190319,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,45,02/08/21,1899-12-30 12:00:00,NA,5716,57,1.79,1206,BCGR5716P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,299,03/05/19,1899-12-30 12:10:00,2,4332,56,2.0995705,216,4332_20190305,Knaggs Pana TS5,PIT,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,303,03/05/19,1899-12-30 12:10:00,2,NA,59,2.422798331,220,BCGR_PLA_004_20190305,Knaggs Pana TS5,placebo,NA,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCGR,369,02/24/20,1899-12-30 11:00:00,36,NA,51,1.22,395,BCGR_03_20200224,NA,ISO,YES,NA,Butte Sink,Canal channel,BSC1,39.3607,-121.8936
BCLC,91,02/08/21,1899-12-30 15:00:00,NA,NA,60,1.94,1262,BCLC01IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,389,02/22/21,1899-12-30 11:00:00,NA,NA,70,3.59,1611,BCLC02I20210222,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,92,02/08/21,1899-12-30 15:00:00,NA,NA,58,1.68,1263,BCLC02IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,390,02/22/21,1899-12-30 11:00:00,NA,NA,67,3,1612,BCLC03I20210222,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,93,02/08/21,1899-12-30 15:00:00,NA,NA,59,1.8,1264,BCLC03IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,746,03/09/21,1899-12-30 16:15:00,NA,NA,76,5.24,2031,BCLC04I20210309,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,94,02/08/21,1899-12-30 15:00:00,NA,NA,52,1.12,1265,BCLC04IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,747,03/09/21,1899-12-30 16:15:00,NA,NA,85,7.95,2032,BCLC05I20210309,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,388,02/22/21,1899-12-30 11:00:00,NA,NA,70,3.89,1610,BCLC01I20210222,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,863,03/22/21,1899-12-30 14:00:00,NA,NA,93,9.47,2188,BCLC08I20210322,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,386,02/22/21,1899-12-30 11:00:00,29,7815,67,3.555924627,1608,BCLC7815P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,741,03/09/21,1899-12-30 16:15:00,29,7815,84,7.569153129,2026,BCLC7815P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,861,03/22/21,1899-12-30 14:00:00,29,7815,97,10.83,2202,BCLC7815P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,90,02/08/21,1899-12-30 15:00:00,29,7846,50,1.13,1261,BCLC7846P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,383,02/22/21,1899-12-30 11:00:00,29,7846,60,2.523302962,1604,BCLC7846P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,745,03/09/21,1899-12-30 16:15:00,29,7846,75,5.258321936,2030,BCLC7846P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,859,03/22/21,1899-12-30 14:00:00,29,7846,88,7.83,2200,BCLC7846P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,95,02/08/21,1899-12-30 15:00:00,NA,NA,58,1.94,1266,BCLC05IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,748,03/09/21,1899-12-30 16:15:00,NA,NA,85,8.11,2033,BCLC06I20210309,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,96,02/08/21,1899-12-30 15:00:00,NA,NA,59,1.97,1267,BCLC06IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,862,03/22/21,1899-12-30 14:00:00,NA,NA,74,4.3,2187,BCLC07I20210322,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,97,02/08/21,1899-12-30 15:00:00,NA,NA,60,2.21,1268,BCLC07IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,88,02/08/21,1899-12-30 15:00:00,29,7815,56,1.76,1259,BCLC7815P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,740,03/09/21,1899-12-30 16:15:00,40,8059,79,6.454756363,2025,BCLC8059P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,98,02/08/21,1899-12-30 15:00:00,NA,NA,58,1.75,1269,BCLC08IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,864,03/22/21,1899-12-30 14:00:00,NA,NA,95,10.46,2190,BCLC09I20210322,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,99,02/08/21,1899-12-30 15:00:00,NA,NA,56,1.5,1270,BCLC09IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,865,03/22/21,1899-12-30 14:00:00,NA,NA,98,11.89,2191,BCLC10I20210322,Nikon,ISO,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,100,02/08/21,1899-12-30 15:00:00,NA,NA,52,1.08,1271,BCLC10IS20210208,Nikon,ISO,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,83,02/08/21,1899-12-30 15:00:00,40,5907,60,2.18,1253,BCLC5907P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,82,02/08/21,1899-12-30 15:00:00,40,7957,56,1.54,1252,BCLC7957P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,378,02/22/21,1899-12-30 11:00:00,40,7957,65,3.495296689,1599,BCLC7957P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,737,03/09/21,1899-12-30 16:15:00,40,7957,82,7.372765705,2022,BCLC7957P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,855,03/22/21,1899-12-30 14:00:00,40,7957,94,9.82,2196,BCLC7957P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,85,02/08/21,1899-12-30 15:00:00,40,8059,53,1.49,1255,BCLC8059P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,382,02/22/21,1899-12-30 11:00:00,40,8059,63,3.120503316,1603,BCLC8059P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,742,03/09/21,1899-12-30 16:15:00,29,5925,77,5.505412839,2027,BCLC5925P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,858,03/22/21,1899-12-30 14:00:00,29,5925,85,7.16,2199,BCLC5925P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,81,02/08/21,1899-12-30 15:00:00,40,7721,52,1.33,1251,BCLC7721P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,852,03/22/21,1899-12-30 14:00:00,40,8059,91,8.65,2192,BCLC8059P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,87,02/08/21,1899-12-30 15:00:00,29,8073,54,1.47,1258,BCLC8073P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,387,02/22/21,1899-12-30 11:00:00,29,8073,65,3.35059767,1609,BCLC8073P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,743,03/09/21,1899-12-30 16:15:00,29,8073,83,7.317170022,2028,BCLC8073P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,857,03/22/21,1899-12-30 14:00:00,29,8073,91,9.1,2198,BCLC8073P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,379,02/22/21,1899-12-30 11:00:00,40,5907,70,4.404851918,1600,BCLC5907P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,739,03/09/21,1899-12-30 16:15:00,40,5907,87,8.74432848,2024,BCLC5907P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,856,03/22/21,1899-12-30 14:00:00,40,5907,98,11.65,2197,BCLC5907P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,86,02/08/21,1899-12-30 15:00:00,29,5925,56,1.9,1257,BCLC5925P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,385,02/22/21,1899-12-30 11:00:00,29,5925,65,3.079852582,1607,BCLC5925P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,854,03/22/21,1899-12-30 14:00:00,40,7763,93,9.7,2195,BCLC7763P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,853,03/22/21,1899-12-30 14:00:00,40,7721,96,9.91,2194,BCLC7721P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,89,02/08/21,1899-12-30 15:00:00,29,7751,59,2.1,1260,BCLC7751P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,381,02/22/21,1899-12-30 11:00:00,40,7721,65,2.945994144,1602,BCLC7721P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,738,03/09/21,1899-12-30 16:15:00,40,7721,82,6.992637832,2023,BCLC7721P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,860,03/22/21,1899-12-30 14:00:00,29,7751,93,9.9,2201,BCLC7751P20210322,Nikon,PIT,YES,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,84,02/08/21,1899-12-30 15:00:00,40,7763,55,1.75,1254,BCLC7763P20210208,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,384,02/22/21,1899-12-30 11:00:00,29,7751,70,4.0595499,1605,BCLC7751P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,744,03/09/21,1899-12-30 16:15:00,29,7751,85,7.970168441,2029,BCLC7751P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,380,02/22/21,1899-12-30 11:00:00,40,7763,65,3.202387111,1601,BCLC7763P20210222,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCLC,736,03/09/21,1899-12-30 16:15:00,40,7763,82,7.075940505,2021,BCLC7763P20210309,Nikon,PIT,NO,NA,Butte Sink,Canal channel,BSC2,39.2398,-121.948
BCMP,290,02/13/20,1899-12-30 11:45:00,49,4216,52,1.22,245,BCMP4216_20200213,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,298,02/13/20,1899-12-30 11:45:00,27,NA,51,1.29,255,BCMP_ISOSTOCK-08,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,297,02/13/20,1899-12-30 11:45:00,27,NA,48,1.03,254,BCMP_ISOSTOCK-07,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,289,02/13/20,1899-12-30 11:45:00,49,4242,55,1.57,244,BCMP4242_20200213,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,299,02/13/20,1899-12-30 11:45:00,27,NA,50,1.14,256,BCMP_ISOSTOCK-09,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,300,02/13/20,1899-12-30 11:45:00,27,NA,48,1.02,257,BCMP_ISOSTOCK-10,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,292,02/13/20,1899-12-30 11:45:00,27,NA,49,1.19,248,BCMP_ISOSTOCK-02,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,293,02/13/20,1899-12-30 11:45:00,27,NA,53,1.44,250,BCMP_ISOSTOCK-03,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,895,03/18/20,1899-12-30 09:30:00,NA,NA,72,3.87,1006,BCMP_07_20200318,NA,ISO,YES,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,291,02/13/20,1899-12-30 11:45:00,27,NA,57,2,247,BCMP_ISOSTOCK-01,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,296,02/13/20,1899-12-30 11:45:00,27,NA,52,1.44,253,BCMP_ISOSTOCK-06,NA,ISO,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,618,03/09/20,1899-12-30 14:00:00,49,3574,73,3.88,704,BCMP3574_20200309,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,619,03/09/20,1899-12-30 14:00:00,49,4077,66,2.85,707,BCMP4077_20200309,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,620,03/09/20,1899-12-30 14:00:00,49,4204,70,3.47,708,BCMP4204_20200309,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,621,03/09/20,1899-12-30 14:00:00,NA,NA,69,3.56,709,BCMP_04_20200309,NA,ISO,YES,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,622,03/09/20,1899-12-30 14:00:00,NA,NA,72,4.26,710,BCMP_05_20200309,NA,ISO,YES,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,623,03/09/20,1899-12-30 14:00:00,NA,NA,82,5.78,711,BCMP_06_20200309,NA,ISO,YES,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,382,02/24/20,1899-12-30 14:40:00,30,3574,57,2.02,408,BCMP3574_20200224,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,612,03/09/20,1899-12-30 14:00:00,30,4242,69,3.43,698,BCMP4242_20200309,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
BCMP,613,03/09/20,1899-12-30 14:00:00,30,4317,68,3.17,699,BCMP4317_20200309,NA,PIT,NO,NA,Upper Bypass,Canal channel,UBC1,39.19,-121.9092
