cage_id,Region,Report_type,Date,totprey_density,totcladocera_density,totpulex_density,totprey_density_interp,totcladocera_density_interp,totpulex_density_interp,totprey_density_fill,totcladocera_density_fill,totpulex_density_fill,mean_temperature,min_temperature,max_temperature
BSSS,Butte Sink,Wetland,3/7/20,NA,NA,NA,33425.59985,25114.08705,12172.44864,35497.50949,29020.77092,14448.10913,14.56166667,13.78,15.42
BSSS,Butte Sink,Wetland,3/8/20,NA,NA,NA,32907.62244,24137.41609,11603.53352,35497.50949,29020.77092,14448.10913,14.09020833,12.98,15.26
BSSS,Butte Sink,Wetland,3/9/20,NA,NA,NA,32389.64503,23160.74512,11034.6184,35497.50949,29020.77092,14448.10913,14.62645833,13.32,15.9
BSSS,Butte Sink,Wetland,3/10/20,NA,NA,NA,31871.66762,22184.07416,10465.70328,35497.50949,29020.77092,14448.10913,14.80395833,13.46,15.96
BSSS,Butte Sink,Wetland,3/11/20,31353.69021,21207.40319,9896.788156,31353.69021,21207.40319,9896.788156,31353.69021,21207.40319,9896.788156,15.51729167,14.06,17.04
BSSS,Butte Sink,Wetland,3/12/20,NA,NA,NA,42196.76743,31376.51755,8034.3795,31353.69021,21207.40319,9896.788156,16.19645833,14.64,17.68
BSSS,Butte Sink,Wetland,3/13/20,NA,NA,NA,53039.84465,41545.63191,6171.970845,31353.69021,21207.40319,9896.788156,15.90458333,14.04,18.18
BSSS,Butte Sink,Wetland,3/14/20,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,13.0655,9.06,14.9
BSSS,Butte Sink,Wetland,3/15/20,NA,NA,NA,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,NA,NA,NA
BSSS,Butte Sink,Wetland,3/16/20,NA,NA,NA,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,NA,NA,NA
BSSS,Butte Sink,Wetland,3/17/20,NA,NA,NA,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,NA,NA,NA
BSSS,Butte Sink,Wetland,3/18/20,NA,NA,NA,63882.92187,51714.74627,4309.562189,63882.92187,51714.74627,4309.562189,NA,NA,NA
FRLF,Feather River,River channel,2/3/20,156.7676144,50.8435506,7.414684463,156.7676144,50.8435506,7.414684463,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/4/20,NA,NA,NA,169.6419549,58.93071651,12.50387173,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/5/20,NA,NA,NA,182.5162954,67.01788241,17.59305899,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/6/20,NA,NA,NA,195.390636,75.10504832,22.68224625,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/7/20,NA,NA,NA,208.2649765,83.19221422,27.77143351,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/8/20,NA,NA,NA,221.1393171,91.27938012,32.86062077,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/9/20,NA,NA,NA,234.0136576,99.36654603,37.94980804,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/10/20,NA,NA,NA,246.8879982,107.4537119,43.0389953,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/11/20,NA,NA,NA,259.7623387,115.5408778,48.12818256,156.7676144,50.8435506,7.414684463,NA,NA,NA
FRLF,Feather River,River channel,2/12/20,272.6366792,123.6280437,53.21736982,272.6366792,123.6280437,53.21736982,272.6366792,123.6280437,53.21736982,NA,NA,NA
FRLF,Feather River,River channel,2/13/20,NA,NA,NA,253.6387495,115.2769727,46.58216926,272.6366792,123.6280437,53.21736982,11.33333333,10.58,11.9
FRLF,Feather River,River channel,2/14/20,NA,NA,NA,234.6408198,106.9259017,39.9469687,272.6366792,123.6280437,53.21736982,11.39854167,10.66,11.92
FRLF,Feather River,River channel,2/15/20,NA,NA,NA,215.6428901,98.57483066,33.31176813,272.6366792,123.6280437,53.21736982,11.49041667,10.8,12.06
FRLF,Feather River,River channel,2/16/20,NA,NA,NA,196.6449604,90.22375964,26.67656757,272.6366792,123.6280437,53.21736982,12.0325,11.24,12.66
FRLF,Feather River,River channel,2/17/20,NA,NA,NA,177.6470306,81.87268861,20.041367,272.6366792,123.6280437,53.21736982,12.13354167,11.4,12.76
FRLF,Feather River,River channel,2/18/20,NA,NA,NA,158.6491009,73.52161758,13.40616644,272.6366792,123.6280437,53.21736982,11.77125,10.98,12.38
FRLF,Feather River,River channel,2/19/20,139.6511712,65.17054656,6.770965876,139.6511712,65.17054656,6.770965876,139.6511712,65.17054656,6.770965876,11.81208333,10.92,12.46
FRLF,Feather River,River channel,2/20/20,NA,NA,NA,138.4089853,61.72230265,6.552004293,139.6511712,65.17054656,6.770965876,12.0275,11.2,12.62
FRLF,Feather River,River channel,2/21/20,NA,NA,NA,137.1667994,58.27405875,6.33304271,139.6511712,65.17054656,6.770965876,12.24645833,11.36,12.92
FRLF,Feather River,River channel,2/22/20,NA,NA,NA,135.9246135,54.82581484,6.114081127,139.6511712,65.17054656,6.770965876,12.51479167,11.54,13.16
FRLF,Feather River,River channel,2/23/20,NA,NA,NA,134.6824276,51.37757094,5.895119544,139.6511712,65.17054656,6.770965876,12.75375,11.92,13.32
FRLF,Feather River,River channel,2/24/20,NA,NA,NA,133.4402417,47.92932703,5.676157961,139.6511712,65.17054656,6.770965876,12.94208333,12,13.56
FRLF,Feather River,River channel,2/25/20,NA,NA,NA,132.1980558,44.48108313,5.457196378,139.6511712,65.17054656,6.770965876,13.02291667,12.06,13.72
FRLF,Feather River,River channel,2/26/20,130.9558699,41.03283922,5.238234795,130.9558699,41.03283922,5.238234795,130.9558699,41.03283922,5.238234795,13.37645833,12.3,14.22
FRLF,Feather River,River channel,2/27/20,NA,NA,NA,128.6277655,41.43610016,7.846958869,130.9558699,41.03283922,5.238234795,13.845625,12.82,14.64
FRLF,Feather River,River channel,2/28/20,NA,NA,NA,126.2996612,41.83936109,10.45568294,130.9558699,41.03283922,5.238234795,14.145625,13.2,14.88
FRLF,Feather River,River channel,2/29/20,NA,NA,NA,123.9715568,42.24262202,13.06440702,130.9558699,41.03283922,5.238234795,14.20666667,13.36,14.86
FRLF,Feather River,River channel,3/1/20,NA,NA,NA,121.6434525,42.64588296,15.67313109,130.9558699,41.03283922,5.238234795,13.724375,13.24,14.52
FRLF,Feather River,River channel,3/2/20,NA,NA,NA,119.3153481,43.04914389,18.28185517,130.9558699,41.03283922,5.238234795,12.19166667,11.24,13.2
FRLF,Feather River,River channel,3/3/20,116.9872437,43.45240482,20.89057924,116.9872437,43.45240482,20.89057924,116.9872437,43.45240482,20.89057924,12.935,11.74,14.2
FRLF,Feather River,River channel,3/4/20,NA,NA,NA,138.1372027,51.82230653,19.60419626,116.9872437,43.45240482,20.89057924,14.12729167,13,15.1
FRLF,Feather River,River channel,3/5/20,NA,NA,NA,159.2871616,60.19220823,18.31781327,116.9872437,43.45240482,20.89057924,14.66770833,13.66,15.3
FRLF,Feather River,River channel,3/6/20,NA,NA,NA,180.4371205,68.56210994,17.03143029,116.9872437,43.45240482,20.89057924,14.56,13.84,15.26
FRLF,Feather River,River channel,3/7/20,NA,NA,NA,201.5870794,76.93201165,15.74504731,116.9872437,43.45240482,20.89057924,13.594375,13.18,14.68
FRLF,Feather River,River channel,3/8/20,NA,NA,NA,222.7370383,85.30191335,14.45866432,116.9872437,43.45240482,20.89057924,13.035625,12.4,13.42
FRLF,Feather River,River channel,3/9/20,NA,NA,NA,243.8869972,93.67181506,13.17228134,116.9872437,43.45240482,20.89057924,13.733125,12.4,14.62
FRLF,Feather River,River channel,3/10/20,NA,NA,NA,265.0369562,102.0417168,11.88589836,116.9872437,43.45240482,20.89057924,14.40604167,13.24,15.28
FRLF,Feather River,River channel,3/11/20,286.1869151,110.4116185,10.59951537,286.1869151,110.4116185,10.59951537,286.1869151,110.4116185,10.59951537,15.12395833,14.04,15.94
FRLF,Feather River,River channel,3/12/20,NA,NA,NA,295.37762,107.5934403,10.80459538,286.1869151,110.4116185,10.59951537,15.78479167,14.74,16.62
FRLF,Feather River,River channel,3/13/20,NA,NA,NA,304.5683249,104.7752621,11.00967538,286.1869151,110.4116185,10.59951537,15.695625,14.86,16.4
FRLF,Feather River,River channel,3/14/20,NA,NA,NA,313.7590298,101.9570839,11.21475538,286.1869151,110.4116185,10.59951537,14.16729167,13.42,15.52
FRLF,Feather River,River channel,3/15/20,NA,NA,NA,322.9497347,99.1389057,11.41983539,286.1869151,110.4116185,10.59951537,12.85333333,12.5,13.52
FRLF,Feather River,River channel,3/16/20,332.1404397,96.3207275,11.62491539,332.1404397,96.3207275,11.62491539,332.1404397,96.3207275,11.62491539,11.89428571,11.48,12.5
FRLF,Feather River,River channel,3/17/20,NA,NA,NA,332.1404397,96.3207275,11.62491539,332.1404397,96.3207275,11.62491539,NA,NA,NA
FRLF,Feather River,River channel,3/18/20,NA,NA,NA,332.1404397,96.3207275,11.62491539,332.1404397,96.3207275,11.62491539,NA,NA,NA
RGSAC,Sacramento River,River channel,2/3/20,2710.306563,401.9522446,34.45304953,2710.306563,401.9522446,34.45304953,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/4/20,NA,NA,NA,2601.688968,457.8999137,62.0443641,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/5/20,NA,NA,NA,2493.071372,513.8475828,89.63567866,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/6/20,NA,NA,NA,2384.453777,569.7952519,117.2269932,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/7/20,NA,NA,NA,2275.836182,625.742921,144.8183078,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/8/20,NA,NA,NA,2167.218586,681.6905901,172.4096223,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/9/20,NA,NA,NA,2058.600991,737.6382593,200.0009369,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/10/20,NA,NA,NA,1949.983395,793.5859284,227.5922515,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/11/20,NA,NA,NA,1841.3658,849.5335975,255.183566,2710.306563,401.9522446,34.45304953,NA,NA,NA
RGSAC,Sacramento River,River channel,2/12/20,1732.748205,905.4812666,282.7748806,1732.748205,905.4812666,282.7748806,1732.748205,905.4812666,282.7748806,NA,NA,NA
RGSAC,Sacramento River,River channel,2/13/20,NA,NA,NA,1992.728895,1009.584228,304.8419951,1732.748205,905.4812666,282.7748806,10.94854167,10.58,11.28
RGSAC,Sacramento River,River channel,2/14/20,NA,NA,NA,2252.709586,1113.68719,326.9091095,1732.748205,905.4812666,282.7748806,11.306875,10.94,11.64
RGSAC,Sacramento River,River channel,2/15/20,NA,NA,NA,2512.690277,1217.790152,348.976224,1732.748205,905.4812666,282.7748806,11.69354167,11.32,12.02
RGSAC,Sacramento River,River channel,2/16/20,NA,NA,NA,2772.670967,1321.893113,371.0433384,1732.748205,905.4812666,282.7748806,12.1575,11.8,12.54
RGSAC,Sacramento River,River channel,2/17/20,NA,NA,NA,3032.651658,1425.996075,393.1104529,1732.748205,905.4812666,282.7748806,12.25833333,11.88,12.54
RGSAC,Sacramento River,River channel,2/18/20,NA,NA,NA,3292.632349,1530.099037,415.1775673,1732.748205,905.4812666,282.7748806,12.18020833,11.8,12.48
RGSAC,Sacramento River,River channel,2/19/20,3552.613039,1634.201998,437.2446818,3552.613039,1634.201998,437.2446818,3552.613039,1634.201998,437.2446818,12.06270833,11.6,12.36
RGSAC,Sacramento River,River channel,2/20/20,NA,NA,NA,3075.067077,1411.408119,378.3730882,3552.613039,1634.201998,437.2446818,12.005,11.58,12.3
RGSAC,Sacramento River,River channel,2/21/20,NA,NA,NA,2597.521115,1188.61424,319.5014947,3552.613039,1634.201998,437.2446818,12.089375,11.62,12.46
RGSAC,Sacramento River,River channel,2/22/20,NA,NA,NA,2119.975153,965.8203614,260.6299012,3552.613039,1634.201998,437.2446818,12.12208333,11.62,12.52
RGSAC,Sacramento River,River channel,2/23/20,NA,NA,NA,1642.42919,743.0264825,201.7583076,3552.613039,1634.201998,437.2446818,12.18125,11.72,12.56
RGSAC,Sacramento River,River channel,2/24/20,NA,NA,NA,1164.883228,520.2326036,142.8867141,3552.613039,1634.201998,437.2446818,12.378125,11.9,12.78
RGSAC,Sacramento River,River channel,2/25/20,NA,NA,NA,687.3372658,297.4387247,84.01512055,3552.613039,1634.201998,437.2446818,12.485,11.86,12.96
RGSAC,Sacramento River,River channel,2/26/20,209.7913035,74.64484582,25.14352701,209.7913035,74.64484582,25.14352701,209.7913035,74.64484582,25.14352701,12.861875,12.42,13.26
RGSAC,Sacramento River,River channel,2/27/20,NA,NA,NA,583.3490746,213.0999168,68.79797385,209.7913035,74.64484582,25.14352701,13.03083333,12.56,13.42
RGSAC,Sacramento River,River channel,2/28/20,NA,NA,NA,956.9068457,351.5549877,112.4524207,209.7913035,74.64484582,25.14352701,13.29208333,12.84,13.72
RGSAC,Sacramento River,River channel,2/29/20,NA,NA,NA,1330.464617,490.0100586,156.1068675,209.7913035,74.64484582,25.14352701,13.57895833,13.12,14.02
RGSAC,Sacramento River,River channel,3/1/20,NA,NA,NA,1704.022388,628.4651296,199.7613144,209.7913035,74.64484582,25.14352701,13.50875,13.1,13.86
RGSAC,Sacramento River,River channel,3/2/20,NA,NA,NA,2077.580159,766.9202005,243.4157612,209.7913035,74.64484582,25.14352701,12.57625,12.16,13.06
RGSAC,Sacramento River,River channel,3/3/20,2451.13793,905.3752715,287.070208,2451.13793,905.3752715,287.070208,2451.13793,905.3752715,287.070208,12.42645833,11.86,12.86
RGSAC,Sacramento River,River channel,3/4/20,NA,NA,NA,2259.718721,833.5354401,257.0078514,2451.13793,905.3752715,287.070208,12.71979167,12.12,13.14
RGSAC,Sacramento River,River channel,3/5/20,NA,NA,NA,2068.299513,761.6956087,226.9454948,2451.13793,905.3752715,287.070208,13.241875,12.72,13.68
RGSAC,Sacramento River,River channel,3/6/20,NA,NA,NA,1876.880304,689.8557773,196.8831381,2451.13793,905.3752715,287.070208,13.70854167,13.36,14.08
RGSAC,Sacramento River,River channel,3/7/20,NA,NA,NA,1685.461096,618.015946,166.8207815,2451.13793,905.3752715,287.070208,13.70708333,13.54,13.92
RGSAC,Sacramento River,River channel,3/8/20,NA,NA,NA,1494.041887,546.1761146,136.7584249,2451.13793,905.3752715,287.070208,13.46875,13.32,13.66
RGSAC,Sacramento River,River channel,3/9/20,NA,NA,NA,1302.622678,474.3362832,106.6960683,2451.13793,905.3752715,287.070208,13.44229167,13.18,13.76
RGSAC,Sacramento River,River channel,3/10/20,NA,NA,NA,1111.20347,402.4964518,76.63371162,2451.13793,905.3752715,287.070208,13.24375,12.88,13.48
RGSAC,Sacramento River,River channel,3/11/20,919.7842612,330.6566205,46.57135499,919.7842612,330.6566205,46.57135499,919.7842612,330.6566205,46.57135499,13.66666667,13.1,14.22
RGSAC,Sacramento River,River channel,3/12/20,NA,NA,NA,1164.665549,456.9956891,56.95431303,919.7842612,330.6566205,46.57135499,14.27833333,13.7,14.78
RGSAC,Sacramento River,River channel,3/13/20,NA,NA,NA,1409.546836,583.3347577,67.33727107,919.7842612,330.6566205,46.57135499,14.66145833,14.16,15.12
RGSAC,Sacramento River,River channel,3/14/20,NA,NA,NA,1654.428124,709.6738263,77.7202291,919.7842612,330.6566205,46.57135499,14.36166667,14,14.74
RGSAC,Sacramento River,River channel,3/15/20,NA,NA,NA,1899.309412,836.0128949,88.10318714,919.7842612,330.6566205,46.57135499,13.73291667,13.34,14
RGSAC,Sacramento River,River channel,3/16/20,NA,NA,NA,2144.190699,962.3519635,98.48614518,919.7842612,330.6566205,46.57135499,12.81729167,12.4,13.32
RGSAC,Sacramento River,River channel,3/17/20,2389.071987,1088.691032,108.8691032,2389.071987,1088.691032,108.8691032,2389.071987,1088.691032,108.8691032,12.12375,11.9,12.4
RGSAC,Sacramento River,River channel,3/18/20,NA,NA,NA,2389.071987,1088.691032,108.8691032,2389.071987,1088.691032,108.8691032,NA,NA,NA
SACTIS,Sacramento River,River channel,2/3/20,2508.56793,689.558957,59.44473768,2508.56793,689.558957,59.44473768,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/4/20,NA,NA,NA,2321.698953,647.7809732,62.26419603,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/5/20,NA,NA,NA,2134.829975,606.0029893,65.08365438,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/6/20,NA,NA,NA,1947.960998,564.2250055,67.90311273,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/7/20,NA,NA,NA,1761.092021,522.4470216,70.72257109,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/8/20,NA,NA,NA,1574.223043,480.6690377,73.54202944,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/9/20,NA,NA,NA,1387.354066,438.8910539,76.36148779,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/10/20,NA,NA,NA,1200.485088,397.11307,79.18094614,2508.56793,689.558957,59.44473768,NA,NA,NA
SACTIS,Sacramento River,River channel,2/11/20,1013.616111,355.3350861,82.0004045,1013.616111,355.3350861,82.0004045,1013.616111,355.3350861,82.0004045,NA,NA,NA
SACTIS,Sacramento River,River channel,2/12/20,770.0010262,483.8909192,120.9727298,770.0010262,483.8909192,120.9727298,770.0010262,483.8909192,120.9727298,NA,NA,NA
SACTIS,Sacramento River,River channel,2/13/20,NA,NA,NA,806.8757517,462.7803777,112.6599448,770.0010262,483.8909192,120.9727298,11.026875,10.54,11.6
SACTIS,Sacramento River,River channel,2/14/20,NA,NA,NA,843.7504771,441.6698361,104.3471598,770.0010262,483.8909192,120.9727298,11.40895833,10.94,11.98
SACTIS,Sacramento River,River channel,2/15/20,NA,NA,NA,880.6252026,420.5592945,96.03437483,770.0010262,483.8909192,120.9727298,11.735,11.28,12.24
SACTIS,Sacramento River,River channel,2/16/20,NA,NA,NA,917.499928,399.448753,87.72158984,770.0010262,483.8909192,120.9727298,12.04666667,11.6,12.56
SACTIS,Sacramento River,River channel,2/17/20,NA,NA,NA,954.3746535,378.3382114,79.40880485,770.0010262,483.8909192,120.9727298,12.22958333,11.82,12.6
SACTIS,Sacramento River,River channel,2/18/20,NA,NA,NA,991.2493789,357.2276699,71.09601986,770.0010262,483.8909192,120.9727298,11.98458333,11.6,12.3
SACTIS,Sacramento River,River channel,2/19/20,NA,NA,NA,1028.124104,336.1171283,62.78323487,770.0010262,483.8909192,120.9727298,11.83145833,11.46,12.16
SACTIS,Sacramento River,River channel,2/20/20,NA,NA,NA,1064.99883,315.0065868,54.47044988,770.0010262,483.8909192,120.9727298,11.81854167,11.44,12.24
SACTIS,Sacramento River,River channel,2/21/20,NA,NA,NA,1101.873555,293.8960452,46.15766489,770.0010262,483.8909192,120.9727298,11.82416667,11.36,12.24
SACTIS,Sacramento River,River channel,2/22/20,NA,NA,NA,1138.748281,272.7855037,37.8448799,770.0010262,483.8909192,120.9727298,11.88708333,11.38,12.42
SACTIS,Sacramento River,River channel,2/23/20,NA,NA,NA,1175.623006,251.6749621,29.53209491,770.0010262,483.8909192,120.9727298,12.131875,11.66,12.6
SACTIS,Sacramento River,River channel,2/24/20,NA,NA,NA,1212.497732,230.5644206,21.21930992,770.0010262,483.8909192,120.9727298,12.22958333,11.68,12.82
SACTIS,Sacramento River,River channel,2/25/20,NA,NA,NA,1249.372457,209.453879,12.90652493,770.0010262,483.8909192,120.9727298,12.53083333,11.96,14.36
SACTIS,Sacramento River,River channel,2/26/20,1286.247183,188.3433374,4.593739938,1286.247183,188.3433374,4.593739938,1286.247183,188.3433374,4.593739938,12.59458333,12.02,13.14
SACTIS,Sacramento River,River channel,2/27/20,NA,NA,NA,1246.468687,229.6352935,14.09847162,1286.247183,188.3433374,4.593739938,12.83854167,12.3,13.4
